0,4274638,Benito Juarez,Buenos Aires
1,2405292,La Matanza,Buenos Aires
1,11513275,San Lorenzo,Santa Fe
0,6884514,San Alberto,Cordoba
3,9564121,Confluencia,Neuquen
0,7863048,Concordia,Entre Rios
1,217350,Comuna 03,Ciudad Autonoma de Buenos Aires
1,6188713,Capital,Cordoba
1,11676113,Capital,Santiago del Estero
1,4819451,General Pueyrredon,Buenos Aires
1,5621475,Puan,Buenos Aires
0,3194094,Moreno,Buenos Aires
3,2378259,La Matanza,Buenos Aires
3,3571630,San Fernando,Buenos Aires
0,5645799,Rivadavia,Buenos Aires
3,9457087,San Ignacio,Misiones
1,3044044,Merlo,Buenos Aires
3,9300126,Capital,Misiones
1,5733616,San Nicolas,Buenos Aires
1,3210042,Moreno,Buenos Aires
3,11338845,Rosario,Santa Fe
1,3695015,San Miguel,Buenos Aires
0,3424085,Quilmes,Buenos Aires
1,7571875,San Fernando,Chaco
3,7359064,Bermejo,Chaco
1,11809673,Cruz Alta,Tucuman
3,3203817,Moreno,Buenos Aires
0,9973703,Capital,Salta
0,5688328,Salliquelo,Buenos Aires
1,10341861,Belgrano,San Luis
1,5007815,La Plata,Buenos Aires
1,4117253,Azul,Buenos Aires
1,5574227,Pilar,Buenos Aires
0,11408644,Rosario,Santa Fe
0,8576309,Rancul,La Pampa
0,3358712,Moron,Buenos Aires
1,1500879,Berazategui,Buenos Aires
0,2420378,La Matanza,Buenos Aires
3,6528188,Colon,Cordoba
3,4507995,Chivilcoy,Buenos Aires
3,8278100,Pilcomayo,Formosa
1,7173202,Capital,Corrientes
1,8806025,Guaymallen,Mendoza
3,786721,Comuna 11,Ciudad Autonoma de Buenos Aires
0,9031365,Maipu,Mendoza
3,11331000,Rosario,Santa Fe
0,5921553,Zarate,Buenos Aires
1,12010329,Capital,Tucuman
1,486182,Comuna 07,Ciudad Autonoma de Buenos Aires
1,1968879,Ituzaingo,Buenos Aires
3,1302172,Almirante Brown,Buenos Aires
0,4380932,Canuelas,Buenos Aires
0,10535675,Lago Argentino,Santa Cruz
1,7993630,Nogoya,Entre Rios
3,10921145,La Capital,Santa Fe
1,146260,Comuna 02,Ciudad Autonoma de Buenos Aires
3,8766887,Godoy Cruz,Mendoza
3,5185903,La Plata,Buenos Aires
3,7728684,Futaleufu,Chubut
3,6095621,Capital,Cordoba
1,558761,Comuna 08,Ciudad Autonoma de Buenos Aires
2,6487009,Colon,Cordoba
3,505165,Comuna 07,Ciudad Autonoma de Buenos Aires
1,7309314,Saladas,Corrientes
2,8908261,Las Heras,Mendoza
1,6723461,Punilla,Cordoba
0,9179593,Tupungato,Mendoza
0,10669695,Constitucion,Santa Fe
1,302497,Comuna 04,Ciudad Autonoma de Buenos Aires
0,10987844,Las Colonias,Santa Fe
1,7211695,Esquina,Corrientes
2,4821916,General Pueyrredon,Buenos Aires
1,1927070,Hurlingham,Buenos Aires
0,8455469,San Pedro,Jujuy
1,5652185,Rojas,Buenos Aires
1,5625957,Ramallo,Buenos Aires
0,2268863,La Matanza,Buenos Aires
1,6664206,Marcos Juarez,Cordoba
1,5007016,La Plata,Buenos Aires
1,6968027,San Justo,Cordoba
1,5112593,La Plata,Buenos Aires
1,2137492,La Matanza,Buenos Aires
3,8885458,Junin,Mendoza
2,7108163,Capital,Corrientes
3,1253548,Almirante Brown,Buenos Aires
0,1153063,Almirante Brown,Buenos Aires
3,11777227,Robles,Santiago del Estero
0,8279744,Pilcomayo,Formosa
0,10467084,Deseado,Santa Cruz
0,2731486,Lomas de Zamora,Buenos Aires
1,3474125,Quilmes,Buenos Aires
2,10152047,Rosario de Lerma,Salta
3,7280878,Mercedes,Corrientes
0,8374664,Dr. Manuel Belgrano,Jujuy
1,6309424,Capital,Cordoba
1,2018343,Jose C. Paz,Buenos Aires
3,6348235,Capital,Cordoba
3,3516528,Quilmes,Buenos Aires
1,11696258,Copo,Santiago del Estero
3,6111311,Capital,Cordoba
3,3309289,Moron,Buenos Aires
1,2438579,La Matanza,Buenos Aires
3,9192973,Apostoles,Misiones
0,3651677,San Isidro,Buenos Aires
0,2806044,Lomas de Zamora,Buenos Aires
1,10951037,La Capital,Santa Fe
2,8716462,Capital,Mendoza
1,9826287,General Roca,Rio negro
1,119902,Comuna 02,Ciudad Autonoma de Buenos Aires
3,8240300,Laishi,Formosa
1,7528390,San Fernando,Chaco
2,2500149,La Matanza,Buenos Aires
3,9902715,Capital,Salta
1,9419648,Montecarlo,Misiones
1,11603075,Banda,Santiago del Estero
3,6016193,La Paz,Catamarca
0,8992832,Maipu,Mendoza
0,11811895,Cruz Alta,Tucuman
1,6967791,San Justo,Cordoba
3,8710844,Capital,Mendoza
3,2914281,Malvinas Argentinas,Buenos Aires
1,542967,Comuna 07,Ciudad Autonoma de Buenos Aires
0,4125404,Azul,Buenos Aires
1,1349932,Avellaneda,Buenos Aires
1,8537399,Chapaleufu,La Pampa
1,3207063,Moreno,Buenos Aires
1,8183777,Formosa,Formosa
0,4762534,General Pueyrredon,Buenos Aires
1,11119157,Rosario,Santa Fe
1,9763894,General Roca,Rio negro
0,8958026,Lujan de Cuyo,Mendoza
1,3883985,Tres de Febrero,Buenos Aires
0,1300502,Almirante Brown,Buenos Aires
0,6740347,Punilla,Cordoba
0,3193471,Moreno,Buenos Aires
1,4103016,Alberti,Buenos Aires
0,3369363,Quilmes,Buenos Aires
1,1406762,Avellaneda,Buenos Aires
3,5245450,Loberia,Buenos Aires
1,10972689,La Capital,Santa Fe
1,485222,Comuna 07,Ciudad Autonoma de Buenos Aires
1,10312289,Santa Lucia,San Juan
0,4606558,Escobar,Buenos Aires
1,1000779,Comuna 14,Ciudad Autonoma de Buenos Aires
0,10317870,Santa Lucia,San Juan
1,9807901,General Roca,Rio negro
0,5285612,Lujan,Buenos Aires
1,4772640,General Pueyrredon,Buenos Aires
1,6492714,Colon,Cordoba
0,3166110,Moreno,Buenos Aires
0,4118009,Azul,Buenos Aires
3,10348164,Chacabuco,San Luis
1,2614640,Lanus,Buenos Aires
1,5732328,San Nicolas,Buenos Aires
1,4127979,Azul,Buenos Aires
0,3714510,San Miguel,Buenos Aires
3,10137982,Rosario de la Frontera,Salta
0,11607086,Banda,Santiago del Estero
1,9842716,San Antonio,Rio negro
1,5140610,La Plata,Buenos Aires
0,11800979,Cruz Alta,Tucuman
0,5617573,Puan,Buenos Aires
3,9170939,Tunuyan,Mendoza
3,11995600,Capital,Tucuman
1,11809782,Cruz Alta,Tucuman
1,8699752,Capital,Mendoza
1,6784334,Rio Cuarto,Cordoba
3,9593203,Confluencia,Neuquen
1,9607558,Confluencia,Neuquen
3,8290617,Pilcomayo,Formosa
0,1737328,Florencio Varela,Buenos Aires
1,6097350,Capital,Cordoba
1,8454457,San Pedro,Jujuy
1,11807118,Cruz Alta,Tucuman
1,9973954,Capital,Salta
1,10843508,La Capital,Santa Fe
1,586894,Comuna 08,Ciudad Autonoma de Buenos Aires
1,3551018,San Fernando,Buenos Aires
1,7568698,San Fernando,Chaco
1,1162915,Almirante Brown,Buenos Aires
1,7441320,Independencia,Chaco
2,250164,Comuna 04,Ciudad Autonoma de Buenos Aires
1,8954677,Lavalle,Mendoza
0,9896769,Capital,Salta
3,3668920,San Isidro,Buenos Aires
0,11466382,San Jeronimo,Santa Fe
0,9371376,Iguazu,Misiones
3,2595405,Lanus,Buenos Aires
3,6380498,Capital,Cordoba
0,7324806,San Miguel,Corrientes
0,1209332,Almirante Brown,Buenos Aires
0,5827083,Tandil,Buenos Aires
1,1165940,Almirante Brown,Buenos Aires
3,8762370,Godoy Cruz,Mendoza
3,4327107,Bragado,Buenos Aires
3,5767788,San Pedro,Buenos Aires
1,3584802,San Fernando,Buenos Aires
1,3309372,Moron,Buenos Aires
3,5637710,Rauch,Buenos Aires
0,8491266,Atreuco,La Pampa
0,1319875,Avellaneda,Buenos Aires
3,2668712,Lanus,Buenos Aires
3,9134289,San Rafael,Mendoza
0,5311345,Marcos Paz,Buenos Aires
0,8096014,Parana,Entre Rios
1,177898,Comuna 03,Ciudad Autonoma de Buenos Aires
1,1422055,Avellaneda,Buenos Aires
3,3189641,Moreno,Buenos Aires
1,4072045,Vicente Lopez,Buenos Aires
3,6150605,Capital,Cordoba
3,3478138,Quilmes,Buenos Aires
3,8612640,Capital,La Rioja
0,3016810,Merlo,Buenos Aires
3,7952807,Gualeguaychu,Entre Rios
3,6389354,Capital,Cordoba
1,2669862,Lanus,Buenos Aires
3,2498854,La Matanza,Buenos Aires
0,665748,Comuna 10,Ciudad Autonoma de Buenos Aires
0,1663446,Florencio Varela,Buenos Aires
3,8964953,Lujan de Cuyo,Mendoza
1,2308944,La Matanza,Buenos Aires
1,3785985,Tigre,Buenos Aires
1,8475828,Susques,Jujuy
1,10965850,La Capital,Santa Fe
3,12030396,Capital,Tucuman
1,275093,Comuna 04,Ciudad Autonoma de Buenos Aires
0,6887623,San Alberto,Cordoba
1,10848684,La Capital,Santa Fe
0,6800387,Rio Cuarto,Cordoba
0,9099818,San Martin,Mendoza
1,10358373,General Pedernera,San Luis
1,8738287,General Alvear,Mendoza
3,3510331,Quilmes,Buenos Aires
1,6128884,Capital,Cordoba
0,9378145,Iguazu,Misiones
1,5357904,Necochea,Buenos Aires
1,2382822,La Matanza,Buenos Aires
3,8890449,La Paz,Mendoza
1,7265693,Lavalle,Corrientes
3,3126500,Merlo,Buenos Aires
0,3355350,Moron,Buenos Aires
1,9922841,Capital,Salta
0,3742700,San Miguel,Buenos Aires
0,11508618,San Lorenzo,Santa Fe
3,274496,Comuna 04,Ciudad Autonoma de Buenos Aires
3,7635466,25 de Mayo,Chaco
0,7938428,Gualeguaychu,Entre Rios
3,1055600,Comuna 14,Ciudad Autonoma de Buenos Aires
0,9867945,Anta,Salta
0,10412264,La Capital,San Luis
0,8458582,San Pedro,Jujuy
3,784432,Comuna 11,Ciudad Autonoma de Buenos Aires
3,3494001,Quilmes,Buenos Aires
0,10290884,Rivadavia,San Juan
3,952418,Comuna 13,Ciudad Autonoma de Buenos Aires
1,8207086,Formosa,Formosa
1,7027691,Tercero Arriba,Cordoba
3,2908886,Malvinas Argentinas,Buenos Aires
1,7925924,Gualeguay,Entre Rios
3,2270170,La Matanza,Buenos Aires
1,5802161,Tandil,Buenos Aires
0,11880952,La Cocha,Tucuman
1,8334663,El Carmen,Jujuy
3,4174498,Bahia Blanca,Buenos Aires
1,9478126,San Pedro,Misiones
0,9938396,Capital,Salta
0,8750017,Godoy Cruz,Mendoza
1,12015905,Capital,Tucuman
3,1389630,Avellaneda,Buenos Aires
1,4601214,Escobar,Buenos Aires
3,3800731,Tigre,Buenos Aires
3,11393798,Rosario,Santa Fe
2,1817144,General San Martin,Buenos Aires
1,3346342,Moron,Buenos Aires
1,2609720,Lanus,Buenos Aires
0,1283763,Almirante Brown,Buenos Aires
1,4209649,Bahia Blanca,Buenos Aires
0,10221093,Chimbas,San Juan
1,3223709,Moreno,Buenos Aires
3,750828,Comuna 11,Ciudad Autonoma de Buenos Aires
0,11948063,Capital,Tucuman
1,7612140,San Fernando,Chaco
1,3393193,Quilmes,Buenos Aires
0,1501064,Berazategui,Buenos Aires
0,4713195,General Pueyrredon,Buenos Aires
1,8611236,Capital,La Rioja
3,11876229,Juan B. Alberdi,Tucuman
1,1852838,General San Martin,Buenos Aires
0,10968572,La Capital,Santa Fe
1,2591523,Lanus,Buenos Aires
0,5194582,La Plata,Buenos Aires
1,4604623,Escobar,Buenos Aires
3,8240017,Laishi,Formosa
0,1486489,Berazategui,Buenos Aires
1,8733411,General Alvear,Mendoza
0,2375082,La Matanza,Buenos Aires
1,10873033,La Capital,Santa Fe
1,3845846,Tigre,Buenos Aires
1,5926331,Zarate,Buenos Aires
1,2576325,Lanus,Buenos Aires
1,10039045,General Guemes,Salta
0,1678630,Florencio Varela,Buenos Aires
3,5694729,San Andres de Giles,Buenos Aires
3,11984020,Capital,Tucuman
1,3937440,Tres de Febrero,Buenos Aires
3,4042439,Vicente Lopez,Buenos Aires
1,2348884,La Matanza,Buenos Aires
1,11102135,Rosario,Santa Fe
0,6755598,Rio Cuarto,Cordoba
1,6967939,San Justo,Cordoba
3,7626391,Sargento Cabral,Chaco
3,4682909,General Pueyrredon,Buenos Aires
3,9922527,Capital,Salta
1,7567401,San Fernando,Chaco
1,9686497,Avellaneda,Rio negro
3,5849581,Trenque Lauquen,Buenos Aires
0,1289915,Almirante Brown,Buenos Aires
3,11229418,Rosario,Santa Fe
0,4504752,Chivilcoy,Buenos Aires
2,2036685,Jose C. Paz,Buenos Aires
1,9201681,Cainguas,Misiones
1,7526876,San Fernando,Chaco
0,9262799,Capital,Misiones
0,6150796,Capital,Cordoba
1,11865442,Famalla,Tucuman
1,2928552,Malvinas Argentinas,Buenos Aires
1,6239692,Capital,Cordoba
1,2773315,Lomas de Zamora,Buenos Aires
0,5591134,Pinamar,Buenos Aires
1,8016884,Parana,Entre Rios
3,1454577,Berazategui,Buenos Aires
1,11086928,Rosario,Santa Fe
1,3094303,Merlo,Buenos Aires
0,11692646,Copo,Santiago del Estero
0,3019465,Merlo,Buenos Aires
0,10975525,La Capital,Santa Fe
1,6718746,Punilla,Cordoba
3,3766538,San Miguel,Buenos Aires
0,11071435,Rosario,Santa Fe
1,1683001,Florencio Varela,Buenos Aires
1,6363605,Capital,Cordoba
3,7367923,Comandante Fernandez,Chaco
1,4200881,Bahia Blanca,Buenos Aires
3,7235956,Goya,Corrientes
1,7548437,San Fernando,Chaco
3,107876,Comuna 02,Ciudad Autonoma de Buenos Aires
0,9743934,General Roca,Rio negro
0,4908477,General Viamonte,Buenos Aires
0,2954003,Malvinas Argentinas,Buenos Aires
3,1833402,General San Martin,Buenos Aires
1,9144336,San Rafael,Mendoza
3,4342408,Campana,Buenos Aires
1,1025059,Comuna 14,Ciudad Autonoma de Buenos Aires
3,4102544,Alberti,Buenos Aires
3,11085041,Rosario,Santa Fe
3,8648275,Capital,La Rioja
1,6791207,Rio Cuarto,Cordoba
3,11886462,Leales,Tucuman
1,3642391,San Isidro,Buenos Aires
0,7036882,Totoral,Cordoba
1,3219472,Moreno,Buenos Aires
1,1384,Comuna 01,Ciudad Autonoma de Buenos Aires
0,10310996,Santa Lucia,San Juan
1,2301266,La Matanza,Buenos Aires
1,5628107,Ramallo,Buenos Aires
3,7799903,Colon,Entre Rios
1,8279501,Pilcomayo,Formosa
1,8186217,Formosa,Formosa
1,6549422,Cruz del Eje,Cordoba
3,4316156,Bolivar,Buenos Aires
1,6972920,Santa Maria,Cordoba
3,1612793,Ezeiza,Buenos Aires
3,1989009,Ituzaingo,Buenos Aires
1,927491,Comuna 13,Ciudad Autonoma de Buenos Aires
0,11607267,Banda,Santiago del Estero
0,7590099,San Fernando,Chaco
1,4584970,Escobar,Buenos Aires
1,3235386,Moreno,Buenos Aires
1,5121425,La Plata,Buenos Aires
1,6705484,Punilla,Cordoba
1,10827032,La Capital,Santa Fe
1,6503921,Colon,Cordoba
1,9476519,San Pedro,Misiones
0,3578927,San Fernando,Buenos Aires
0,6667785,Marcos Juarez,Cordoba
0,1169086,Almirante Brown,Buenos Aires
1,8446727,Palpala,Jujuy
3,2057551,Jose C. Paz,Buenos Aires
0,6276805,Capital,Cordoba
3,8430974,Ledesma,Jujuy
0,10270361,Rawson,San Juan
3,9650978,Zapala,Neuquen
3,4364454,Campana,Buenos Aires
1,6704422,Punilla,Cordoba
0,8454302,San Pedro,Jujuy
3,4128094,Azul,Buenos Aires
1,11363576,Rosario,Santa Fe
1,4855021,General Pueyrredon,Buenos Aires
3,12055738,Capital,Tucuman
1,7101050,Capital,Corrientes
3,1523288,Esteban Echeverria,Buenos Aires
3,4729786,General Pueyrredon,Buenos Aires
1,8059290,Parana,Entre Rios
0,495817,Comuna 07,Ciudad Autonoma de Buenos Aires
1,6162239,Capital,Cordoba
0,7988469,Nogoya,Entre Rios
1,7012931,Tercero Arriba,Cordoba
3,9131058,San Rafael,Mendoza
0,9859486,Anta,Salta
1,4091689,Adolfo Alsina,Buenos Aires
1,11364015,Rosario,Santa Fe
1,7946975,Gualeguaychu,Entre Rios
0,9233722,Capital,Misiones
1,7116356,Capital,Corrientes
1,6276262,Capital,Cordoba
1,599296,Comuna 08,Ciudad Autonoma de Buenos Aires
3,8878214,Guaymallen,Mendoza
3,3192130,Moreno,Buenos Aires
0,5127969,La Plata,Buenos Aires
0,6530126,Colon,Cordoba
1,12097545,Simoca,Tucuman
3,8162407,Villaguay,Entre Rios
0,12033233,Capital,Tucuman
3,8505134,Capital,La Pampa
0,2688483,Lanus,Buenos Aires
1,2388585,La Matanza,Buenos Aires
1,8479692,Tilcara,Jujuy
0,5349721,Monte Hermoso,Buenos Aires
3,8232140,Formosa,Formosa
1,4953054,Junin,Buenos Aires
3,11128422,Rosario,Santa Fe
0,6424931,Capital,Cordoba
1,4523686,Dolores,Buenos Aires
0,6097548,Capital,Cordoba
0,8620153,Capital,La Rioja
1,9413552,Montecarlo,Misiones
1,2248369,La Matanza,Buenos Aires
1,1963145,Ituzaingo,Buenos Aires
3,5008204,La Plata,Buenos Aires
1,9246872,Capital,Misiones
3,3766386,San Miguel,Buenos Aires
1,5257648,Lobos,Buenos Aires
0,4330325,Bragado,Buenos Aires
3,2813822,Lomas de Zamora,Buenos Aires
1,8303290,Pirane,Formosa
1,581643,Comuna 08,Ciudad Autonoma de Buenos Aires
0,3568434,San Fernando,Buenos Aires
1,2399698,La Matanza,Buenos Aires
1,3159757,Moreno,Buenos Aires
0,6343703,Capital,Cordoba
2,11557388,Vera,Santa Fe
3,3542549,San Fernando,Buenos Aires
0,5511799,Pilar,Buenos Aires
0,5330226,Mercedes,Buenos Aires
3,5323799,Mercedes,Buenos Aires
1,5564803,Pilar,Buenos Aires
1,3517222,Quilmes,Buenos Aires
0,9691996,Bariloche,Rio negro
1,7311099,San Cosme,Corrientes
3,6974029,Santa Maria,Cordoba
3,6861118,Rio Segundo,Cordoba
1,10280022,Rawson,San Juan
1,5865937,Tres Arroyos,Buenos Aires
3,10229187,Chimbas,San Juan
1,9865345,Anta,Salta
3,11049705,Rosario,Santa Fe
1,4397072,Carlos Casares,Buenos Aires
0,9627634,Loncopue,Neuquen
3,7551065,San Fernando,Chaco
3,11711310,Figueroa,Santiago del Estero
1,5196669,La Plata,Buenos Aires
1,10876078,La Capital,Santa Fe
1,9476937,San Pedro,Misiones
3,7407680,2 de Abril,Chaco
0,5964007,Capayan,Catamarca
1,1620160,Ezeiza,Buenos Aires
0,7539176,San Fernando,Chaco
1,3902638,Tres de Febrero,Buenos Aires
1,3769121,Tigre,Buenos Aires
1,11162917,Rosario,Santa Fe
0,7342258,Santo Tome,Corrientes
1,10678326,General Lopez,Santa Fe
1,8276434,Pilcomayo,Formosa
1,1249408,Almirante Brown,Buenos Aires
3,8605901,Capital,La Rioja
1,4309923,Bolivar,Buenos Aires
1,4374428,Canuelas,Buenos Aires
3,1143864,Comuna 15,Ciudad Autonoma de Buenos Aires
0,6113448,Capital,Cordoba
3,7675269,Escalante,Chubut
0,11807332,Cruz Alta,Tucuman
0,10009600,Capital,Salta
1,12158950,Rio Grande,Tierra del Fuego
1,9926027,Capital,Salta
0,5118534,La Plata,Buenos Aires
1,829487,Comuna 12,Ciudad Autonoma de Buenos Aires
1,2600220,Lanus,Buenos Aires
3,6395875,Capital,Cordoba
3,11369539,Rosario,Santa Fe
2,8089264,Parana,Entre Rios
3,3006382,Merlo,Buenos Aires
3,9869886,Anta,Salta
1,9549081,Confluencia,Neuquen
0,1684916,Florencio Varela,Buenos Aires
1,12008897,Capital,Tucuman
3,1616985,Ezeiza,Buenos Aires
1,7239426,Goya,Corrientes
0,338574,Comuna 05,Ciudad Autonoma de Buenos Aires
1,3611669,San Isidro,Buenos Aires
0,3802438,Tigre,Buenos Aires
3,9034145,Maipu,Mendoza
3,10154122,Rosario de Lerma,Salta
1,4868992,General Pueyrredon,Buenos Aires
1,5816909,Tandil,Buenos Aires
0,5917617,Zarate,Buenos Aires
3,5511836,Pilar,Buenos Aires
1,8159314,Villaguay,Entre Rios
1,8309375,Pirane,Formosa
0,11374230,Rosario,Santa Fe
3,8797051,Godoy Cruz,Mendoza
3,7257078,Ituzaingo,Corrientes
3,8040413,Parana,Entre Rios
0,6522695,Colon,Cordoba
3,9841264,Pilnaniyeu,Rio negro
0,7327929,San Roque,Corrientes
1,4425659,Coronel de Marina L. Rosales,Buenos Aires
1,2447295,La Matanza,Buenos Aires
0,6910936,San Justo,Cordoba
3,8377926,Dr. Manuel Belgrano,Jujuy
3,7488351,9 de Julio,Chaco
3,5811822,Tandil,Buenos Aires
3,8248922,Patino,Formosa
1,1702076,Florencio Varela,Buenos Aires
3,8789515,Godoy Cruz,Mendoza
1,3125684,Merlo,Buenos Aires
2,2420106,La Matanza,Buenos Aires
1,4936751,Junin,Buenos Aires
0,3656024,San Isidro,Buenos Aires
1,2983890,Malvinas Argentinas,Buenos Aires
0,11633075,Capital,Santiago del Estero
0,8554753,Maraco,La Pampa
3,10268111,Rawson,San Juan
3,8505649,Capital,La Pampa
1,11393212,Rosario,Santa Fe
3,10839951,La Capital,Santa Fe
1,9593484,Confluencia,Neuquen
3,7084446,Bella Vista,Corrientes
0,9279611,Capital,Misiones
0,3732814,San Miguel,Buenos Aires
3,91804,Comuna 02,Ciudad Autonoma de Buenos Aires
2,5987459,Capital,Catamarca
3,11661566,Capital,Santiago del Estero
1,586903,Comuna 08,Ciudad Autonoma de Buenos Aires
1,9399963,Libertador General San Martin,Misiones
1,3946592,Tres de Febrero,Buenos Aires
1,2569799,Lanus,Buenos Aires
0,10964864,La Capital,Santa Fe
1,6521640,Colon,Cordoba
1,3653340,San Isidro,Buenos Aires
1,90844,Comuna 02,Ciudad Autonoma de Buenos Aires
1,8004128,Parana,Entre Rios
1,7112180,Capital,Corrientes
3,9167177,Tunuyan,Mendoza
0,5261860,Lujan,Buenos Aires
3,7971415,La Paz,Entre Rios
1,8465825,San Pedro,Jujuy
0,5120146,La Plata,Buenos Aires
0,1462803,Berazategui,Buenos Aires
1,10037788,General Guemes,Salta
3,5307064,Marcos Paz,Buenos Aires
1,3386090,Quilmes,Buenos Aires
1,1530624,Esteban Echeverria,Buenos Aires
3,7006442,Tercero Arriba,Cordoba
0,5822547,Tandil,Buenos Aires
0,7058770,Union,Cordoba
0,1204081,Almirante Brown,Buenos Aires
1,5026108,La Plata,Buenos Aires
1,887825,Comuna 13,Ciudad Autonoma de Buenos Aires
3,1125195,Comuna 15,Ciudad Autonoma de Buenos Aires
3,1023024,Comuna 14,Ciudad Autonoma de Buenos Aires
3,360108,Comuna 05,Ciudad Autonoma de Buenos Aires
1,4600990,Escobar,Buenos Aires
1,974853,Comuna 13,Ciudad Autonoma de Buenos Aires
1,2435051,La Matanza,Buenos Aires
0,6561599,General Roca,Cordoba
1,9635240,Norquin,Neuquen
1,6563735,General Roca,Cordoba
1,9262742,Capital,Misiones
1,3912497,Tres de Febrero,Buenos Aires
1,11770159,Rivadavia,Santiago del Estero
0,10204751,Caucete,San Juan
1,9886329,Capital,Salta
3,10491583,Deseado,Santa Cruz
3,1698598,Florencio Varela,Buenos Aires
1,10476567,Deseado,Santa Cruz
1,2988326,Merlo,Buenos Aires
0,8550195,Loventue,La Pampa
0,1731755,Florencio Varela,Buenos Aires
3,10840021,La Capital,Santa Fe
3,9518263,Confluencia,Neuquen
1,5876739,Tres Arroyos,Buenos Aires
2,3900057,Tres de Febrero,Buenos Aires
0,6285842,Capital,Cordoba
1,3273269,Moron,Buenos Aires
1,9588323,Confluencia,Neuquen
0,12107512,Tafi Viejo,Tucuman
1,3290394,Moron,Buenos Aires
1,3426210,Quilmes,Buenos Aires
3,4573616,Escobar,Buenos Aires
1,3005589,Merlo,Buenos Aires
1,132676,Comuna 02,Ciudad Autonoma de Buenos Aires
1,10112658,Oran,Salta
1,854093,Comuna 12,Ciudad Autonoma de Buenos Aires
0,5340692,Mercedes,Buenos Aires
3,11753657,Quebrachos,Santiago del Estero
3,11575112,Alberdi,Santiago del Estero
3,10236421,Jachal,San Juan
0,6183900,Capital,Cordoba
1,4819335,General Pueyrredon,Buenos Aires
1,10517392,Guer Aike,Santa Cruz
3,6163665,Capital,Cordoba
0,10433703,La Capital,San Luis
3,3400909,Quilmes,Buenos Aires
1,5292469,Magdalena,Buenos Aires
1,3894015,Tres de Febrero,Buenos Aires
0,6192329,Capital,Cordoba
1,5385952,Necochea,Buenos Aires
1,2692809,Lanus,Buenos Aires
1,7844943,Concordia,Entre Rios
1,7561882,San Fernando,Chaco
1,1678065,Florencio Varela,Buenos Aires
0,9711537,Bariloche,Rio negro
0,6868198,Rio Segundo,Cordoba
3,7455014,Libertador General San Martin,Chaco
3,869441,Comuna 12,Ciudad Autonoma de Buenos Aires
1,9969408,Capital,Salta
3,3700186,San Miguel,Buenos Aires
1,1846540,General San Martin,Buenos Aires
3,1987421,Ituzaingo,Buenos Aires
3,8408899,Dr. Manuel Belgrano,Jujuy
1,11762199,Rio Hondo,Santiago del Estero
1,3726006,San Miguel,Buenos Aires
3,140546,Comuna 02,Ciudad Autonoma de Buenos Aires
0,4227710,Bahia Blanca,Buenos Aires
3,9713643,Bariloche,Rio negro
1,7601482,San Fernando,Chaco
3,839305,Comuna 12,Ciudad Autonoma de Buenos Aires
1,5801354,Tandil,Buenos Aires
0,10158313,Santa Victoria,Salta
3,1833335,General San Martin,Buenos Aires
3,11416568,San Cristobal,Santa Fe
1,5164478,La Plata,Buenos Aires
1,109459,Comuna 02,Ciudad Autonoma de Buenos Aires
1,4439170,Coronel Dorrego,Buenos Aires
1,7779176,Rawson,Chubut
3,12176658,Rio Grande,Tierra del Fuego
0,7939710,Gualeguaychu,Entre Rios
1,11940300,Rio Chico,Tucuman
1,10628623,Castellanos,Santa Fe
1,6712973,Punilla,Cordoba
3,10651601,Constitucion,Santa Fe
0,7599566,San Fernando,Chaco
0,3050103,Merlo,Buenos Aires
1,6196055,Capital,Cordoba
3,3556939,San Fernando,Buenos Aires
3,8219603,Formosa,Formosa
1,11193187,Rosario,Santa Fe
3,8571902,Puelen,La Pampa
3,2775047,Lomas de Zamora,Buenos Aires
3,248045,Comuna 04,Ciudad Autonoma de Buenos Aires
3,3969898,Tres de Febrero,Buenos Aires
0,4420488,Coronel de Marina L. Rosales,Buenos Aires
0,7782557,Rawson,Chubut
3,8972229,Lujan de Cuyo,Mendoza
3,3151061,Moreno,Buenos Aires
3,541154,Comuna 07,Ciudad Autonoma de Buenos Aires
0,10854241,La Capital,Santa Fe
1,9244351,Capital,Misiones
0,4456896,Coronel Suarez,Buenos Aires
3,8717428,Capital,Mendoza
0,11441047,San Javier,Santa Fe
3,8045013,Parana,Entre Rios
1,10457806,La Capital,San Luis
1,11046788,Rosario,Santa Fe
0,8266088,Pilagas,Formosa
3,11265039,Rosario,Santa Fe
3,5479859,Pergamino,Buenos Aires
1,9287296,Capital,Misiones
0,5428709,Olavarria,Buenos Aires
3,11794945,Burruyacu,Tucuman
0,2485465,La Matanza,Buenos Aires
3,9920976,Capital,Salta
0,3967334,Tres de Febrero,Buenos Aires
1,2734335,Lomas de Zamora,Buenos Aires
0,7737286,Futaleufu,Chubut
1,10936149,La Capital,Santa Fe
1,10162976,Albardon,San Juan
1,610025,Comuna 09,Ciudad Autonoma de Buenos Aires
2,724250,Comuna 10,Ciudad Autonoma de Buenos Aires
2,5608023,Presidente Peron,Buenos Aires
1,11612596,Banda,Santiago del Estero
0,8653403,Chamical,La Rioja
3,8414631,Humahuaca,Jujuy
1,8196510,Formosa,Formosa
1,7028909,Tercero Arriba,Cordoba
3,11667932,Capital,Santiago del Estero
1,8264867,Patino,Formosa
1,230139,Comuna 03,Ciudad Autonoma de Buenos Aires
